house_number,plant_name,planting_date,date,time,indoor_temperature,indoor_humidity,outdoor_temperature,outdoor_humidity,wind_direction,wind_speed,inner_left_window_top_opening,inner_left_window_bottom_opening,inner_right_window_top_opening,inner_right_window_bottom_opening,outer_left_window_top_opening,outer_left_window_bottom_opening,outer_right_window_top_opening,outer_right_window_bottom_opening,kma_solar_irradiance,kma_solar_time,kma_rain_per_hour,kma_snow_per_hour
,,,2025.5.17,12:40:05,36.7,37.2,24.01,56.64,26,2.33,,,,,,,,,2.64,0.32,0,0
,,,2025.5.17,12:45:04,37.1,37.1,24.11,56.11,27,2.32,,,,,,,,,2.67,0.34,0,0
,,,2025.5.17,12:50:02,37.9,34,24.21,55.64,27,2.32,,,,,,,,,2.7,0.36,0,0
,,,2025.5.17,12:55:00,37.9,34.8,24.3,55.27,27,2.31,,,,,,,,,2.73,0.38,0,0
,,,2025.5.17,13:00:09,37.8,34.6,24.4,55,27,2.3,,,,,,,,,2.76,0.4,0,0
,,,2025.5.17,13:05:07,38,35.2,24.5,54.84,27,2.29,,,,,,,,,2.79,0.42,0,0
,,,2025.5.17,13:10:06,37.5,34.6,24.6,54.78,27,2.28,,,,,,,,,2.81,0.43,0,0
,,,2025.5.17,13:15:04,37.2,35.4,24.69,54.81,27,2.27,,,,,,,,,2.83,0.45,0,0
,,,2025.5.17,13:20:02,35.8,38.2,24.79,54.9,26,2.27,,,,,,,,,2.85,0.47,0,0
,,,2025.5.17,13:25:01,34.3,39.8,24.88,55.04,26,2.26,,,,,,,,,2.87,0.48,0,0
,,,2025.5.17,13:30:10,35,39.9,24.97,55.22,26,2.25,,,,,,,,,2.89,0.5,0,0
,,,2025.5.17,13:35:08,35.9,38.2,25.06,55.41,26,2.24,,,,,,,,,2.9,0.52,0,0
,,,2025.5.17,13:40:06,36.7,35.9,25.14,55.59,26,2.23,,,,,,,,,2.92,0.53,0,0
,,,2025.5.17,13:45:05,37,35.2,25.21,55.76,25,2.22,,,,,,,,,2.93,0.55,0,0
,,,2025.5.17,13:50:03,37.4,35.8,25.28,55.9,25,2.22,,,,,,,,,2.94,0.57,0,0
,,,2025.5.17,13:55:01,37,36.3,25.35,55.98,25,2.21,,,,,,,,,2.94,0.58,0,0
,,,2025.5.17,14:00:10,37.5,35.4,25.4,56,25,2.2,,,,,,,,,2.95,0.6,0,0
,,,2025.5.17,14:05:08,37.4,35,25.45,55.94,25,2.21,,,,,,,,,2.95,0.62,0,0
,,,2025.5.17,14:10:06,37.6,35.5,25.48,55.8,25,2.25,,,,,,,,,2.95,0.63,0,0
,,,2025.5.17,14:15:05,37.5,35.1,25.51,55.61,25,2.31,,,,,,,,,2.94,0.65,0,0
,,,2025.5.17,14:20:03,37.3,35.5,25.53,55.38,25,2.4,,,,,,,,,2.92,0.67,0,0
,,,2025.5.17,14:25:01,37.3,36,25.54,55.13,25,2.5,,,,,,,,,2.9,0.68,0,0
,,,2025.5.17,14:30:00,36.9,36.2,25.54,54.87,25,2.61,,,,,,,,,2.88,0.7,0,0
,,,2025.5.17,14:35:08,36.8,36.9,25.54,54.62,25,2.72,,,,,,,,,2.85,0.72,0,0
,,,2025.5.17,14:40:07,37.2,37.4,25.53,54.39,25,2.84,,,,,,,,,2.81,0.73,0,0
,,,2025.5.17,14:45:05,36.4,38,25.51,54.2,25,2.95,,,,,,,,,2.77,0.75,0,0
,,,2025.5.17,14:50:04,36.4,37.5,25.48,54.06,25,3.05,,,,,,,,,2.73,0.77,0,0
,,,2025.5.17,14:55:02,36.2,37,25.44,53.99,25,3.13,,,,,,,,,2.68,0.78,0,0
,,,2025.5.17,15:00:00,36.5,37,25.4,54,25,3.2,,,,,,,,,2.63,0.8,0,0
,,,2025.5.17,15:05:09,36.6,36.3,25.35,54.11,25,3.25,,,,,,,,,2.58,0.81,0,0
,,,2025.5.17,15:10:07,35.2,38.3,25.3,54.3,25,3.3,,,,,,,,,2.52,0.82,0,0
,,,2025.5.17,15:15:06,34.1,40,25.24,54.55,25,3.34,,,,,,,,,2.46,0.82,0,0
,,,2025.5.17,15:20:04,34,40.8,25.17,54.86,26,3.38,,,,,,,,,2.4,0.82,0,0
,,,2025.5.17,15:25:02,34.9,39.9,25.11,55.19,26,3.42,,,,,,,,,2.34,0.81,0,0
,,,2025.5.17,15:30:00,35.8,38.1,25.04,55.54,26,3.46,,,,,,,,,2.28,0.8,0,0
,,,2025.5.17,15:35:09,34.2,40.3,24.98,55.89,26,3.49,,,,,,,,,2.21,0.79,0,0
,,,2025.5.17,15:40:08,32.4,42.8,24.91,56.22,26,3.53,,,,,,,,,2.15,0.77,0,0
,,,2025.5.17,15:45:06,31.5,45.7,24.85,56.51,27,3.57,,,,,,,,,2.08,0.75,0,0
,,,2025.5.17,15:50:04,30.7,47.6,24.8,56.75,27,3.61,,,,,,,,,2.01,0.74,0,0
,,,2025.5.17,15:55:02,30.2,48.8,24.75,56.92,27,3.65,,,,,,,,,1.95,0.72,0,0
,,,2025.5.17,16:00:01,29.6,50,24.7,57,27,3.7,,,,,,,,,1.88,0.7,0,0
,,,2025.5.17,16:05:10,29.6,51.1,24.66,56.98,27,3.76,,,,,,,,,1.81,0.68,0,0
,,,2025.5.17,16:10:08,29.3,51.4,24.63,56.88,27,3.82,,,,,,,,,1.73,0.64,0,0
,,,2025.5.17,16:15:17,30.2,50.1,24.6,56.71,27,3.9,,,,,,,,,1.65,0.6,0,0
,,,2025.5.17,16:20:04,30.5,48.7,24.57,56.49,27,3.98,,,,,,,,,1.57,0.56,0,0
,,,2025.5.17,16:25:03,29.1,49.6,24.55,56.23,27,4.07,,,,,,,,,1.49,0.51,0,0
,,,2025.5.17,16:30:01,29.6,48.3,24.52,55.96,27,4.16,,,,,,,,,1.4,0.45,0,0
,,,2025.5.17,16:35:00,30.7,46.7,24.49,55.69,27,4.25,,,,,,,,,1.31,0.4,0,0
,,,2025.5.17,16:40:08,31.9,43.7,24.45,55.44,27,4.34,,,,,,,,,1.23,0.35,0,0
,,,2025.5.17,16:45:07,32.1,43.2,24.4,55.23,27,4.42,,,,,,,,,1.15,0.3,0,0
,,,2025.5.17,16:50:05,33,41.1,24.35,55.07,27,4.49,,,,,,,,,1.07,0.26,0,0
,,,2025.5.17,16:55:03,33.8,39.5,24.28,54.99,27,4.55,,,,,,,,,1,0.22,0,0
,,,2025.5.17,17:00:02,31.4,43.7,24.2,55,27,4.6,,,,,,,,,0.93,0.2,0,0
,,,2025.5.17,17:05:00,30.9,44.8,24.11,55.11,27,4.61,,,,,,,,,0.88,0.19,0,0
,,,2025.5.17,17:10:09,31.4,43.8,24,55.33,27,4.56,,,,,,,,,0.86,0.2,0,0
,,,2025.5.17,17:15:07,31.7,43.4,23.88,55.63,27,4.47,,,,,,,,,0.85,0.22,0,0
,,,2025.5.17,17:20:06,32.3,42.2,23.74,56.02,27,4.35,,,,,,,,,0.87,0.26,0,0
,,,2025.5.17,17:25:04,31.2,44.2,23.6,56.48,27,4.21,,,,,,,,,0.89,0.3,0,0
,,,2025.5.17,17:30:02,28.8,49.5,23.46,57,27,4.05,,,,,,,,,0.92,0.34,0,0
,,,2025.5.17,17:35:00,27.5,52.8,23.3,57.58,27,3.89,,,,,,,,,0.96,0.39,0,0
,,,2025.5.17,17:40:09,26.3,54.8,23.14,58.21,27,3.75,,,,,,,,,0.99,0.43,0,0
,,,2025.5.17,17:45:08,25.9,56.4,22.98,58.87,27,3.62,,,,,,,,,1.01,0.47,0,0
,,,2025.5.17,17:50:06,25.4,57.9,22.82,59.56,27,3.54,,,,,,,,,1.02,0.49,0,0
,,,2025.5.17,17:55:04,25.3,58.2,22.66,60.28,27,3.49,,,,,,,,,1.02,0.51,0,0
,,,2025.5.17,18:00:02,25.1,59.4,22.5,61,27,3.5,,,,,,,,,0.99,0.5,0,0
,,,2025.5.17,18:05:01,24.8,60.4,22.34,61.73,27,3.54,,,,,,,,,0.94,0.48,0,0
,,,2025.5.17,18:10:10,24.7,61.6,22.19,62.45,27,3.58,,,,,,,,,0.88,0.44,0,0
,,,2025.5.17,18:15:19,24.5,61.9,22.04,63.17,27,3.62,,,,,,,,,0.8,0.39,0,0
,,,2025.5.17,18:20:06,24,63.6,21.89,63.89,27,3.67,,,,,,,,,0.71,0.34,0,0
,,,2025.5.17,18:25:04,23.5,65.5,21.75,64.59,27,3.71,,,,,,,,,0.62,0.28,0,0
,,,2025.5.17,18:30:03,23.2,66.8,21.61,65.29,27,3.75,,,,,,,,,0.52,0.23,0,0
,,,2025.5.17,18:35:01,22.8,68.5,21.47,65.96,27,3.79,,,,,,,,,0.43,0.17,0,0
,,,2025.5.17,18:40:10,22.8,68.8,21.33,66.62,27,3.83,,,,,,,,,0.34,0.12,0,0
,,,2025.5.17,18:45:08,22.8,69.4,21.2,67.25,27,3.87,,,,,,,,,0.26,0.07,0,0
,,,2025.5.17,18:50:06,22.6,70.2,21.06,67.87,27,3.92,,,,,,,,,0.2,0.03,0,0
,,,2025.5.17,18:55:05,22.4,70.3,20.93,68.45,27,3.96,,,,,,,,,0.15,0.01,0,0
,,,2025.5.17,19:00:03,22.2,70.2,20.8,69,27,4,,,,,,,,,0.12,0,0,0
,,,2025.5.17,19:05:01,22,70.9,20.67,69.52,27,4.04,,,,,,,,,0.1,0,0,0
,,,2025.5.17,19:10:10,21.8,71.1,20.54,70.01,27,4.08,,,,,,,,,0.09,0,0,0
,,,2025.5.17,19:15:09,21.6,72.1,20.42,70.49,27,4.12,,,,,,,,,0.07,0,0,0
,,,2025.5.17,19:20:07,21.6,72.3,20.29,70.95,27,4.17,,,,,,,,,0.06,0,0,0
,,,2025.5.17,19:25:05,21.5,72.4,20.16,71.4,27,4.21,,,,,,,,,0.05,0,0,0
,,,2025.5.17,19:30:03,21.5,72.9,20.04,71.86,27,4.25,,,,,,,,,0.04,0,0,0
,,,2025.5.17,19:35:02,21.3,73.2,19.91,72.32,27,4.29,,,,,,,,,0.03,0,0,0
,,,2025.5.17,19:40:00,21.2,73.8,19.79,72.8,27,4.33,,,,,,,,,0.02,0,0,0
,,,2025.5.17,19:45:09,21.2,74.2,19.67,73.3,27,4.37,,,,,,,,,0.01,0,0,0
,,,2025.5.17,19:50:07,21,74.5,19.55,73.83,27,4.42,,,,,,,,,0.01,0,0,0
,,,2025.5.17,19:55:06,20.8,75.8,19.42,74.39,27,4.46,,,,,,,,,0,0,0,0
,,,2025.5.17,20:00:04,20.7,76.7,19.3,75,27,4.5,,,,,,,,,0,0,0,0
,,,2025.5.17,20:05:02,20.4,78.4,19.18,75.65,27,4.5,,,,,,,,,0,0,0,0
,,,2025.5.17,20:10:01,20.3,79.6,19.06,76.34,27,4.44,,,,,,,,,0,0,0,0
,,,2025.5.17,20:15:10,20.1,81,18.94,77.06,27,4.32,,,,,,,,,0,0,0,0
,,,2025.5.17,20:20:08,20,81.6,18.82,77.77,27,4.15,,,,,,,,,0,0,0,0
,,,2025.5.17,20:25:06,19.9,81.9,18.71,78.48,27,3.95,,,,,,,,,0,0,0,0
,,,2025.5.17,20:30:04,19.9,82.3,18.6,79.17,27,3.73,,,,,,,,,0,0,0,0
,,,2025.5.17,20:35:03,19.8,82.5,18.5,79.82,27,3.51,,,,,,,,,0,0,0,0
,,,2025.5.17,20:40:01,19.8,82.8,18.4,80.41,27,3.29,,,,,,,,,0,0,0,0
,,,2025.5.17,20:45:21,19.8,82.4,18.31,80.95,27,3.09,,,,,,,,,0,0,0,0
,,,2025.5.17,20:50:08,19.8,82,18.23,81.4,27,2.91,,,,,,,,,0,0,0,0
,,,2025.5.17,20:55:07,19.8,82.1,18.16,81.75,27,2.78,,,,,,,,,0,0,0,0
,,,2025.5.17,21:00:05,19.8,81.8,18.1,82,27,2.7,,,,,,,,,0,0,0,0
,,,2025.5.17,21:05:03,19.8,81.6,18.05,82.13,27,2.66,,,,,,,,,0,0,0,0
,,,2025.5.17,21:10:01,19.8,81.1,18.01,82.15,27,2.64,,,,,,,,,0,0,0,0
,,,2025.5.17,21:15:00,19.8,81.1,17.98,82.08,27,2.62,,,,,,,,,0,0,0,0
,,,2025.5.17,21:20:09,19.8,80.9,17.95,81.93,27,2.62,,,,,,,,,0,0,0,0
,,,2025.5.17,21:25:07,19.7,80.5,17.93,81.72,27,2.62,,,,,,,,,0,0,0,0
,,,2025.5.17,21:30:05,19.6,80.6,17.91,81.47,27,2.62,,,,,,,,,0,0,0,0
,,,2025.5.17,21:35:03,19.5,81,17.9,81.2,27,2.62,,,,,,,,,0,0,0,0
,,,2025.5.17,21:40:02,19.5,81.2,17.88,80.91,27,2.61,,,,,,,,,0,0,0,0
,,,2025.5.17,21:45:00,19.4,81.2,17.87,80.64,27,2.6,,,,,,,,,0,0,0,0
,,,2025.5.17,21:50:09,19.5,80.8,17.85,80.38,27,2.58,,,,,,,,,0,0,0,0
,,,2025.5.17,21:55:07,19.5,79.9,17.83,80.16,27,2.55,,,,,,,,,0,0,0,0
,,,2025.5.17,22:00:05,19.5,79.7,17.8,80,27,2.5,,,,,,,,,0,0,0,0
,,,2025.5.17,22:05:04,19.5,79.8,17.77,79.91,27,2.44,,,,,,,,,0,0,0,0
,,,2025.5.17,22:10:02,19.4,79.6,17.72,79.87,27,2.37,,,,,,,,,0,0,0,0
,,,2025.5.17,22:15:00,19.2,79.7,17.68,79.89,27,2.29,,,,,,,,,0,0,0,0
,,,2025.5.17,22:20:09,19.3,79.9,17.63,79.96,27,2.21,,,,,,,,,0,0,0,0
,,,2025.5.17,22:25:07,19.1,80.5,17.58,80.06,27,2.13,,,,,,,,,0,0,0,0
,,,2025.5.17,22:30:06,18.8,80.7,17.52,80.19,27,2.04,,,,,,,,,0,0,0,0
,,,2025.5.17,22:35:04,18.8,81.2,17.46,80.33,27,1.96,,,,,,,,,0,0,0,0
,,,2025.5.17,22:40:02,18.5,81.1,17.41,80.49,27,1.88,,,,,,,,,0,0,0,0
,,,2025.5.17,22:45:01,18.5,81.3,17.35,80.64,27,1.8,,,,,,,,,0,0,0,0
,,,2025.5.17,22:50:09,18.3,81.6,17.3,80.78,27,1.73,,,,,,,,,0,0,0,0
,,,2025.5.17,22:55:08,18.5,81.4,17.25,80.9,27,1.66,,,,,,,,,0,0,0,0
,,,2025.5.17,23:00:06,18.6,81,17.2,81,27,1.6,,,,,,,,,0,0,0,0
,,,2025.5.17,23:05:04,18.7,80.9,17.16,81.06,27,1.55,,,,,,,,,0,0,0,0
,,,2025.5.17,23:10:02,18.7,81,17.12,81.08,27,1.5,,,,,,,,,0,0,0,0
,,,2025.5.17,23:15:01,18.5,80.9,17.08,81.07,27,1.46,,,,,,,,,0,0,0,0
,,,2025.5.17,23:20:09,18.4,81.1,17.05,81.01,27,1.42,,,,,,,,,0,0,0,0
,,,2025.5.17,23:25:08,18.3,81.1,17.02,80.91,27,1.39,,,,,,,,,0,0,0,0
,,,2025.5.17,23:30:06,18.2,81.4,16.99,80.77,27,1.37,,,,,,,,,0,0,0,0
,,,2025.5.17,23:35:04,18.3,81.8,16.96,80.59,27,1.34,,,,,,,,,0,0,0,0
,,,2025.5.17,23:40:03,18.3,81.4,16.93,80.37,27,1.33,,,,,,,,,0,0,0,0
,,,2025.5.17,23:45:01,18.3,80.2,16.9,80.09,27,1.31,,,,,,,,,0,0,0,0
,,,2025.5.17,23:50:10,18.3,77.3,16.87,79.78,27,1.31,,,,,,,,,0,0,0,0
,,,2025.5.17,23:55:08,18.3,78.1,16.84,79.41,27,1.3,,,,,,,,,0,0,0,0
,,,2025.5.18,0:00:06,18.3,78,16.8,79,27,1.3,,,,,,,,,0,0,0,0
,,,2025.5.18,0:05:05,18.1,77.2,16.76,78.54,27,1.32,,,,,,,,,0,0,0,0
,,,2025.5.18,0:10:03,17.9,76.1,16.71,78.04,27,1.36,,,,,,,,,0,0,0,0
,,,2025.5.18,0:15:01,17.7,76.2,16.66,77.51,27,1.41,,,,,,,,,0,0,0,0
,,,2025.5.18,0:20:00,17.7,77,16.61,76.96,27,1.49,,,,,,,,,0,0,0,0
,,,2025.5.18,0:25:09,17.7,77.2,16.56,76.4,27,1.57,,,,,,,,,0,0,0,0
,,,2025.5.18,0:30:07,17.7,76.8,16.5,75.84,27,1.66,,,,,,,,,0,0,0,0
,,,2025.5.18,0:35:05,17.7,77,16.44,75.29,27,1.75,,,,,,,,,0,0,0,0
,,,2025.5.18,0:40:04,17.7,75.9,16.37,74.75,27,1.83,,,,,,,,,0,0,0,0
,,,2025.5.18,0:45:02,17.7,75.9,16.31,74.25,27,1.9,,,,,,,,,0,0,0,0
,,,2025.5.18,0:50:00,17.6,75.4,16.24,73.78,27,1.96,,,,,,,,,0,0,0,0
,,,2025.5.18,0:55:09,17.6,75.5,16.17,73.36,27,1.99,,,,,,,,,0,0,0,0
,,,2025.5.18,1:00:07,17.5,75.4,16.1,73,27,2,,,,,,,,,0,0,0,0
,,,2025.5.18,1:05:06,17.4,75,16.03,72.7,27,1.98,,,,,,,,,0,0,0,0
,,,2025.5.18,1:10:04,17.3,75.3,15.95,72.47,27,1.95,,,,,,,,,0,0,0,0
,,,2025.5.18,1:15:02,17.3,75.6,15.88,72.28,27,1.9,,,,,,,,,0,0,0,0
,,,2025.5.18,1:20:01,17.2,75.3,15.81,72.15,27,1.83,,,,,,,,,0,0,0,0
,,,2025.5.18,1:25:09,17.2,75.7,15.73,72.05,27,1.76,,,,,,,,,0,0,0,0
,,,2025.5.18,1:30:08,17,76.5,15.66,71.99,27,1.69,,,,,,,,,0,0,0,0
,,,2025.5.18,1:35:06,16.8,75.1,15.59,71.96,27,1.62,,,,,,,,,0,0,0,0
,,,2025.5.18,1:40:04,16.6,74.7,15.53,71.95,27,1.55,,,,,,,,,0,0,0,0
,,,2025.5.18,1:45:02,16.3,76,15.46,71.96,27,1.49,,,,,,,,,0,0,0,0
,,,2025.5.18,1:50:01,16.1,77,15.4,71.97,27,1.44,,,,,,,,,0,0,0,0
,,,2025.5.18,1:55:09,15.8,77.6,15.35,71.99,27,1.41,,,,,,,,,0,0,0,0
,,,2025.5.18,2:00:08,15.7,78.2,15.3,72,27,1.4,,,,,,,,,0,0,0,0
,,,2025.5.18,2:05:06,15.7,78.4,15.26,72,27,1.4,,,,,,,,,0,0,0,0
,,,2025.5.18,2:10:04,15.6,79.2,15.22,72,27,1.4,,,,,,,,,0,0,0,0
,,,2025.5.18,2:15:03,15.7,78.7,15.18,71.98,27,1.4,,,,,,,,,0,0,0,0
,,,2025.5.18,2:20:01,15.8,77.8,15.15,71.97,27,1.41,,,,,,,,,0,0,0,0
,,,2025.5.18,2:25:10,15.9,78.1,15.12,71.95,27,1.41,,,,,,,,,0,0,0,0
,,,2025.5.18,2:30:08,15.9,78.1,15.08,71.93,27,1.42,,,,,,,,,0,0,0,0
,,,2025.5.18,2:35:07,15.9,78.1,15.05,71.92,27,1.43,,,,,,,,,0,0,0,0
,,,2025.5.18,2:40:05,15.8,77.9,15.01,71.91,27,1.44,,,,,,,,,0,0,0,0
,,,2025.5.18,2:45:03,15.8,77.5,14.97,71.92,27,1.45,,,,,,,,,0,0,0,0
,,,2025.5.18,2:50:02,15.5,77.8,14.92,71.93,27,1.46,,,,,,,,,0,0,0,0
,,,2025.5.18,2:55:00,15.4,77.6,14.86,71.96,27,1.48,,,,,,,,,0,0,0,0
,,,2025.5.18,3:00:09,15.3,77.9,14.8,72,27,1.5,,,,,,,,,0,0,0,0
,,,2025.5.18,3:05:07,15.1,77.6,14.73,72.06,27,1.52,,,,,,,,,0,0,0,0
,,,2025.5.18,3:10:05,15,76.9,14.65,72.14,27,1.55,,,,,,,,,0,0,0,0
,,,2025.5.18,3:15:04,14.8,77.5,14.56,72.22,27,1.57,,,,,,,,,0,0,0,0
,,,2025.5.18,3:20:02,14.7,77.5,14.47,72.32,27,1.6,,,,,,,,,0,0,0,0
,,,2025.5.18,3:25:00,14.9,78.2,14.38,72.42,27,1.62,,,,,,,,,0,0,0,0
,,,2025.5.18,3:30:09,14.9,77.3,14.29,72.52,27,1.65,,,,,,,,,0,0,0,0
,,,2025.5.18,3:35:07,14.8,78.4,14.19,72.62,27,1.68,,,,,,,,,0,0,0,0
,,,2025.5.18,3:40:06,14.8,77.5,14.1,72.72,27,1.71,,,,,,,,,0,0,0,0
,,,2025.5.18,3:45:04,14.8,77.6,14.02,72.81,27,1.73,,,,,,,,,0,0,0,0
,,,2025.5.18,3:50:02,14.9,76.8,13.94,72.89,27,1.76,,,,,,,,,0,0,0,0
,,,2025.5.18,3:55:01,14.9,76.3,13.86,72.95,27,1.78,,,,,,,,,0,0,0,0
,,,2025.5.18,4:00:09,14.9,76.5,13.8,73,27,1.8,,,,,,,,,0,0,0,0
,,,2025.5.18,4:05:18,14.9,76.5,13.75,73.03,27,1.82,,,,,,,,,0,0,0,0
,,,2025.5.18,4:10:06,15,76.2,13.7,73.04,27,1.83,,,,,,,,,0,0,0,0
,,,2025.5.18,4:15:04,15,75.8,13.67,73.03,27,1.85,,,,,,,,,0,0,0,0
,,,2025.5.18,4:20:03,15.1,75.8,13.64,73.02,27,1.86,,,,,,,,,0,0,0,0
,,,2025.5.18,4:25:01,15.2,76.3,13.62,73,27,1.87,,,,,,,,,0,0,0,0
,,,2025.5.18,4:30:10,15.2,75.9,13.6,72.98,27,1.88,,,,,,,,,0,0,0,0
,,,2025.5.18,4:35:08,15.2,75.8,13.59,72.96,27,1.88,,,,,,,,,0,0,0,0
,,,2025.5.18,4:40:06,15.1,75.5,13.57,72.94,27,1.89,,,,,,,,,0,0,0,0
,,,2025.5.18,4:45:05,15.2,75.5,13.56,72.93,27,1.89,,,,,,,,,0,0,0,0
,,,2025.5.18,4:50:03,15.1,75.8,13.54,72.94,27,1.9,,,,,,,,,0,0,0,0
,,,2025.5.18,4:55:01,15,75.8,13.52,72.96,27,1.9,,,,,,,,,0,0,0,0
,,,2025.5.18,5:00:00,15.1,75.8,13.5,73,27,1.9,,,,,,,,,0,0,0,0
,,,2025.5.18,5:05:08,15,75.9,13.47,73.06,27,1.89,,,,,,,,,0,0,0,0
,,,2025.5.18,5:10:07,15,75.5,13.44,73.14,27,1.88,,,,,,,,,0,0,0,0
,,,2025.5.18,5:15:05,15,75.3,13.4,73.24,27,1.85,,,,,,,,,0,0,0,0
,,,2025.5.18,5:20:03,15.1,75.5,13.37,73.34,27,1.81,,,,,,,,,0,0,0,0
,,,2025.5.18,5:25:02,15.1,74.7,13.33,73.45,27,1.77,,,,,,,,,0,0,0,0
,,,2025.5.18,5:30:00,15.1,74.9,13.29,73.56,27,1.72,,,,,,,,,0,0,0,0
,,,2025.5.18,5:35:09,15,74.9,13.25,73.67,27,1.67,,,,,,,,,0,0,0,0
,,,2025.5.18,5:40:07,15.1,75,13.21,73.77,27,1.62,,,,,,,,,0,0,0,0
,,,2025.5.18,5:45:05,15.2,75,13.18,73.86,27,1.58,,,,,,,,,0,0,0,0
,,,2025.5.18,5:50:04,15.2,74.4,13.15,73.93,27,1.54,,,,,,,,,0,0,0,0
,,,2025.5.18,5:55:02,15.3,74.1,13.12,73.98,27,1.52,,,,,,,,,0,0,0,0
,,,2025.5.18,6:00:00,15.4,74.5,13.1,74,27,1.5,,,,,,,,,0,0,0,0
,,,2025.5.18,6:05:09,15.7,73,13.09,74,27,1.51,,,,,,,,,0.01,0,0,0
,,,2025.5.18,6:10:07,15.8,72.8,13.08,73.96,27,1.55,,,,,,,,,0.03,0.01,0,0
,,,2025.5.18,6:15:06,16,71.7,13.08,73.91,27,1.61,,,,,,,,,0.06,0.03,0,0
,,,2025.5.18,6:20:04,16.4,70.4,13.09,73.84,27,1.69,,,,,,,,,0.09,0.05,0,0
,,,2025.5.18,6:25:02,16.5,69.8,13.1,73.75,27,1.79,,,,,,,,,0.12,0.08,0,0
,,,2025.5.18,6:30:01,17.1,68.4,13.11,73.65,27,1.88,,,,,,,,,0.15,0.1,0,0
,,,2025.5.18,6:35:10,17.8,65.9,13.14,73.54,27,1.98,,,,,,,,,0.19,0.12,0,0
,,,2025.5.18,6:40:08,18,64.9,13.16,73.43,27,2.07,,,,,,,,,0.22,0.15,0,0
,,,2025.5.18,6:45:06,18,64.1,13.19,73.31,27,2.14,,,,,,,,,0.26,0.17,0,0
,,,2025.5.18,6:50:05,17.5,65.8,13.22,73.2,27,2.19,,,,,,,,,0.29,0.19,0,0
,,,2025.5.18,6:55:03,17,67.2,13.26,73.1,27,2.21,,,,,,,,,0.31,0.2,0,0
,,,2025.5.18,7:00:01,17,68,13.3,73,27,2.2,,,,,,,,,0.33,0.2,0,0
,,,2025.5.18,7:05:00,17.5,66.6,13.34,72.92,27,2.16,,,,,,,,,0.34,0.2,0,0
,,,2025.5.18,7:10:09,17.9,65.7,13.39,72.84,27,2.11,,,,,,,,,0.35,0.19,0,0
,,,2025.5.18,7:15:07,18.7,63.1,13.43,72.78,27,2.04,,,,,,,,,0.35,0.17,0,0
,,,2025.5.18,7:20:05,18.8,61.8,13.48,72.72,27,1.97,,,,,,,,,0.36,0.15,0,0
,,,2025.5.18,7:25:04,19.2,61.1,13.52,72.66,27,1.9,,,,,,,,,0.35,0.12,0,0
,,,2025.5.18,7:30:02,19.1,60.5,13.57,72.59,27,1.82,,,,,,,,,0.35,0.1,0,0
,,,2025.5.18,7:35:00,18.8,61.2,13.61,72.53,27,1.74,,,,,,,,,0.35,0.08,0,0
,,,2025.5.18,7:40:09,18.8,61.6,13.65,72.45,27,1.66,,,,,,,,,0.35,0.05,0,0
,,,2025.5.18,7:45:07,19,60.6,13.7,72.36,27,1.58,,,,,,,,,0.35,0.03,0,0
,,,2025.5.18,7:50:05,19.8,59.5,13.73,72.26,27,1.51,,,,,,,,,0.36,0.01,0,0
,,,2025.5.18,7:55:04,20.3,57.3,13.77,72.14,27,1.45,,,,,,,,,0.37,0,0,0
,,,2025.5.18,8:00:02,20.3,57.4,13.8,72,27,1.4,,,,,,,,,0.39,0,0,0
,,,2025.5.18,8:05:01,19.9,57.4,13.83,71.84,27,1.35,,,,,,,,,0.41,0,0,0
,,,2025.5.18,8:10:09,19.8,58.1,13.85,71.65,27,1.3,,,,,,,,,0.44,0,0,0
,,,2025.5.18,8:15:08,20.3,55.8,13.87,71.43,27,1.25,,,,,,,,,0.46,0,0,0
,,,2025.5.18,8:20:06,20.8,55.3,13.9,71.18,26,1.21,,,,,,,,,0.49,0,0,0
,,,2025.5.18,8:25:04,21.3,54,13.92,70.91,26,1.16,,,,,,,,,0.52,0,0,0
,,,2025.5.18,8:30:02,21.8,52.3,13.94,70.6,26,1.12,,,,,,,,,0.55,0,0,0
,,,2025.5.18,8:35:01,22.3,51.3,13.97,70.26,26,1.08,,,,,,,,,0.58,0,0,0
,,,2025.5.18,8:40:10,22.8,49.3,14,69.88,26,1.05,,,,,,,,,0.62,0,0,0
,,,2025.5.18,8:45:08,23.1,48.1,14.04,69.47,25,1.02,,,,,,,,,0.65,0,0,0
,,,2025.5.18,8:50:06,23.7,48,14.09,69.02,25,1.01,,,,,,,,,0.69,0,0,0
,,,2025.5.18,8:55:04,24.6,45.6,14.14,68.53,25,1,,,,,,,,,0.73,0,0,0
,,,2025.5.18,9:00:03,25,44.2,14.2,68,25,1,,,,,,,,,0.77,0,0,0
,,,2025.5.18,9:05:01,24.8,45.2,14.27,67.43,25,1.02,,,,,,,,,0.81,0,0,0
,,,2025.5.18,9:10:10,25.1,43.7,14.35,66.82,26,1.05,,,,,,,,,0.85,0,0,0
,,,2025.5.18,9:15:08,25.3,42.2,14.45,66.18,26,1.09,,,,,,,,,0.89,0,0,0
,,,2025.5.18,9:20:06,26.8,37.8,14.54,65.51,26,1.14,,,,,,,,,0.93,0,0,0
,,,2025.5.18,9:25:05,26.9,37.9,14.65,64.83,27,1.2,,,,,,,,,0.98,0,0,0
