# YYMMDDHHMI STN  WD   WS GST  GST  GST     PA     PS PT    PR    TA    TD    HM    PV     RN     RN     RN     RN     SD     SD     SD WC WP WW                      CA  CA   CH CT        CT  CT  CT    VS   SS    SI ST    TS    TE    TE    TE    TE  ST   WH BF IR IX
#        KST  ID  16  m/s  WD   WS   TM    hPa    hPa  -   hPa     C     C     %   hPa     mm    DAY    JUN    INT    HR3    DAY    TOT -- -- ---------------------- TOT MID  MIN -------- TOP MID LOW                  GD     C     5    10    20    30 SEA    m --  -  -
202504231600 131  25  1.3  -9 -9.0   -9  997.7 1004.4 -9  -9.0  24.1  10.3  42.0  12.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   3   10 ScCi       1   0   5  5000  1.0  2.56 -9  29.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504231700 131  29  1.7  -9 -9.0   -9  997.9 1004.6 -9  -9.0  24.1  11.4  45.0  13.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   3   10 ScCi       1   0   5  5000  1.0  1.86 -9  26.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504231800 131  29  2.3  -9 -9.0   -9  998.3 1005.0  3   0.1  22.5  10.2  46.0  12.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   4   15 Sc         0   0   5  4912  0.3  0.62 -9  22.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504231900 131  27  1.8  -9 -9.0   -9  998.7 1005.5 -9  -9.0  20.7   9.2  48.0  11.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   3   15 -         -9  -9  -9  5000  0.0  0.19 -9  20.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504232000 131  29  1.2  -9 -9.0   -9  999.5 1006.3 -9  -9.0  18.8   7.2  47.0  10.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  0.0  0.00 -9  18.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504232100 131  29  1.4  -9 -9.0   -9 1000.2 1007.1  2   2.1  17.8   7.5  51.0  10.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  17.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504232200 131  27  0.7  -9 -9.0   -9 1000.5 1007.4 -9  -9.0  16.8   8.4  58.0  11.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  16.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504232300 131  29  1.4  -9 -9.0   -9 1001.3 1008.2 -9  -9.0  16.2   9.3  64.0  11.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   4    9 -         -9  -9  -9  2608 -9.0 -9.00 -9  16.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504240000 131  27  1.1  -9 -9.0   -9 1001.4 1008.3  2   1.2  14.8  11.1  79.0  13.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2065 -9.0 -9.00 -9  16.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504240100 131  20  1.3  -9 -9.0   -9 1000.8 1007.8 -9  -9.0  14.5  11.0  80.0  13.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2415 -9.0 -9.00 -9  15.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504240200 131  29  1.3  -9 -9.0   -9 1000.5 1007.5 -9  -9.0  13.8  10.5  81.0  12.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1830 -9.0 -9.00 -9  14.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504240300 131  27  1.4  -9 -9.0   -9 1001.1 1008.1  5  -0.2  12.9  10.4  85.0  12.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1050 -9.0 -9.00 -9  14.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504240400 131  27  0.9  -9 -9.0   -9 1001.7 1008.7 -9  -9.0  11.6  10.0  90.0  12.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 10 11 19                      10  10    2 St        -9  -9   6   239 -9.0 -9.00 -9  14.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  1
202504240500 131  27  1.9  -9 -9.0   -9 1002.2 1009.2 -9  -9.0  12.1   9.9  87.0  12.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 10 22 19                      10  10    2 St        -9  -9   6   599 -9.0 -9.00 -9  15.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  1
202504240600 131  29  2.1  -9 -9.0   -9 1002.3 1009.3  2   1.2  12.3   9.6  84.0  11.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 10 22 19                       9   9    6 Sc         0   0   5   722  0.0  0.00 -9  15.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  1
202504240700 131  29  2.0  -9 -9.0   -9 1002.6 1009.6 -9  -9.0  12.6   9.4  81.0  11.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 10 22 19                       9   9    6 Sc         0   0   5   838  0.0  0.05 -9  15.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  1
202504240800 131  20  1.8  -9 -9.0   -9 1002.5 1009.5 -9  -9.0  13.3   8.9  75.0  11.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 19                       9   9    6 Sc         0   0   5  1285  0.0  0.36 -9  17.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504240900 131  25  1.3  -9 -9.0   -9 1002.4 1009.4  0   0.1  14.8   9.3  70.0  11.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   4    4 Sc         0   0   5  1291  0.2  1.23 -9  21.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504241000 131  27  1.8  -9 -9.0   -9 1002.3 1009.2 -9  -9.0  16.2   7.4  56.0  10.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1600  1.0  2.43 -9  25.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504241100 131  20  1.2  -9 -9.0   -9 1001.9 1008.7 -9  -9.0  19.0   7.1  46.0  10.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 Ci         1   0   0  2546  1.0  2.98 -9  28.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504241200 131  27  2.1  -9 -9.0   -9 1001.2 1008.0  7  -1.4  20.5   6.7  41.0   9.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 Ci         1   0   0  2718  1.0  3.10 -9  30.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504241300 131  25  2.9  -9 -9.0   -9 1000.8 1007.6 -9  -9.0  21.5   7.6  41.0  10.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   0   -9 Ci         2   0   0  2743  1.0  3.19 -9  30.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504241400 131  27  3.0  -9 -9.0   -9 1000.3 1007.0 -9  -9.0  22.6   8.6  41.0  11.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 Ci         2   0   0  2757  1.0  3.06 -9  30.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504241500 131  27  4.2  -9 -9.0   -9  999.8 1006.5  7  -1.5  22.8   7.3  37.0  10.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 Ci         1   0   0  2732  1.0  2.61 -9  28.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504241600 131  29  2.8  -9 -9.0   -9  999.9 1006.6 -9  -9.0  22.2   4.7  32.0   8.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   0   -9 Ci         1   0   0  2195  1.0  2.10 -9  26.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504241700 131  27  2.2  -9 -9.0   -9 1000.1 1006.9 -9  -9.0  21.3   4.3  33.0   8.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   0   -9 Ci         1   0   0  2932  1.0  1.59 -9  23.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504241800 131  29  2.1  -9 -9.0   -9 1000.7 1007.5  2   1.0  19.0   4.3  38.0   8.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   0   -9 Ci         1   0   0  3309  1.0  0.84 -9  20.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504241900 131  29  1.6  -9 -9.0   -9 1001.4 1008.3 -9  -9.0  17.8   3.2  38.0   7.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   0   -9 -         -9  -9  -9  3662  0.3  0.23 -9  18.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504242000 131  29  2.6  -9 -9.0   -9 1003.2 1010.2 -9  -9.0  14.5  -9.5  18.0   3.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   4   74 -         -9  -9  -9  5000  0.0  0.00 -9  15.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504242100 131  27  2.2  -9 -9.0   -9 1005.1 1012.1  2   4.6  12.9  -5.6  27.0   4.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   0   -9 Ci         1   0   0  4440 -9.0 -9.00 -9  14.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504242200 131  27  1.5  -9 -9.0   -9 1005.9 1013.0 -9  -9.0  12.0  -3.4  34.0   4.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   2   11 -         -9  -9  -9  1661 -9.0 -9.00 -9  13.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504242300 131  27  1.6  -9 -9.0   -9 1006.2 1013.3 -9  -9.0  11.3  -2.8  37.0   5.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        1   1   11 -         -9  -9  -9  1237 -9.0 -9.00 -9  12.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504250000 131  27  1.9  -9 -9.0   -9 1006.8 1013.9  2   1.8  10.8  -2.9  38.0   4.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1170 -9.0 -9.00 -9  11.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504250100 131  27  1.8  -9 -9.0   -9 1006.9 1014.0 -9  -9.0  10.3  -2.4  41.0   5.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1248 -9.0 -9.00 -9  11.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504250200 131  27  1.1  -9 -9.0   -9 1007.1 1014.2 -9  -9.0  10.0  -2.3  42.0   5.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   0   -9 -         -9  -9  -9  1566 -9.0 -9.00 -9  11.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504250300 131  23  0.8  -9 -9.0   -9 1007.5 1014.6  2   0.7   9.3  -2.0  45.0   5.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1611 -9.0 -9.00 -9  10.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504250400 131  27  0.9  -9 -9.0   -9 1007.8 1015.0 -9  -9.0   8.8  -1.0  50.0   5.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1722 -9.0 -9.00 -9  10.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504250500 131  27  0.7  -9 -9.0   -9 1008.1 1015.3 -9  -9.0   8.4  -0.9  52.0   5.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   0   -9 Ci         1   0   0  1552 -9.0 -9.00 -9   9.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504250600 131   0  0.2  -9 -9.0   -9 1008.6 1015.8  2   1.2   8.1  -0.1  56.0   6.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 Ci         1   0   0  1670  0.0  0.00 -9   9.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504250700 131  25  0.7  -9 -9.0   -9 1009.2 1016.4 -9  -9.0   9.3   1.6  59.0   6.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2403  0.6  0.23 -9  11.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504250800 131  20  0.7  -9 -9.0   -9 1009.5 1016.6 -9  -9.0  10.7   1.7  54.0   6.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        1   0   -9 Ci         1   0   0  2400  1.0  1.02 -9  14.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504250900 131  25  1.3  -9 -9.0   -9 1009.5 1016.6  1   0.8  13.3   1.9  46.0   7.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  3581  1.0  1.76 -9  19.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504251000 131  27  1.8  -9 -9.0   -9 1009.7 1016.7 -9  -9.0  15.5  -3.9  26.0   4.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  3237  1.0  2.50 -9  24.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504251100 131  27  2.6  -9 -9.0   -9 1009.6 1016.6 -9  -9.0  16.4  -8.0  18.0   3.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2954  1.0  3.09 -9  26.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504251200 131  29  3.2  -9 -9.0   -9 1009.5 1016.4  8  -0.2  17.7  -8.4  16.0   3.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  3475  1.0  3.50 -9  29.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504251300 131  27  4.0  27 12.0 1256 1009.2 1016.1 -9  -9.0  17.8 -12.0  12.0   2.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  2992  1.0  3.68 -9  30.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504251400 131  29  3.2  -9 -9.0   -9 1008.7 1015.6 -9  -9.0  18.1  -8.9  15.0   3.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4005  1.0  3.54 -9  30.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504251500 131  29  4.3  27 12.0 1256 1008.3 1015.2  7  -1.2  18.4 -11.5  12.0   2.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4792  1.0  3.20 -9  30.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504251600 131  27  3.5  32 10.0 1541 1008.3 1015.2 -9  -9.0  18.2  -9.7  14.0   2.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  2.68 -9  27.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504251700 131  29  4.0  -9 -9.0   -9 1008.3 1015.2 -9  -9.0  17.2 -11.5  13.0   2.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  1.92 -9  21.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504251800 131  29  2.4  32 10.0 1541 1008.7 1015.7  2   0.5  16.6 -11.0  14.0   2.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  1.10 -9  18.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504251900 131  29  2.3  -9 -9.0   -9 1008.9 1015.9 -9  -9.0  15.0 -11.4  15.0   2.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  0.4  0.23 -9  15.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504252000 131  29  1.5  -9 -9.0   -9 1009.4 1016.4 -9  -9.0  14.1 -12.2  15.0   2.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  0.0  0.00 -9  13.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504252100 131  27  1.6  32 10.0 1541 1010.1 1017.2  2   1.5  13.1  -8.7  21.0   3.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  12.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504252200 131  27  1.3  -9 -9.0   -9 1010.5 1017.6 -9  -9.0  12.2  -8.3  23.0   3.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  11.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504252300 131  25  1.4  -9 -9.0   -9 1010.8 1017.9 -9  -9.0  11.1  -6.7  28.0   3.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  11.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504260000 131  25  1.4  -9 -9.0   -9 1011.3 1018.4  2   1.2  10.3  -5.7  32.0   4.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  10.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504260100 131  27  1.5  -9 -9.0   -9 1011.7 1018.9 -9  -9.0   9.8  -5.3  34.0   4.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  10.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504260200 131  27  1.3  -9 -9.0   -9 1011.7 1018.9 -9  -9.0   9.3  -4.3  38.0   4.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  10.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504260300 131  27  1.2  -9 -9.0   -9 1011.8 1019.0  2   0.6   8.8  -2.8  44.0   5.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9   9.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504260400 131  16  0.6  -9 -9.0   -9 1012.0 1019.2 -9  -9.0   8.2  -3.6  43.0   4.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9   9.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504260500 131  14  0.7  -9 -9.0   -9 1012.1 1019.3 -9  -9.0   7.5  -3.1  47.0   4.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9   8.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504260600 131   0  0.0  -9 -9.0   -9 1012.8 1020.0  2   1.0   7.0  -1.9  53.0   5.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4969  0.0  0.00 -9   8.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504260700 131  23  0.7  -9 -9.0   -9 1012.9 1020.1 -9  -9.0   8.3  -3.2  44.0   4.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  0.7  0.31 -9  10.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504260800 131  25  1.2  -9 -9.0   -9 1012.8 1019.9 -9  -9.0  10.7  -0.1  47.0   6.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4870  1.0  1.06 -9  14.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504260900 131  20  1.8  -9 -9.0   -9 1013.0 1020.1  1   0.1  11.7   0.4  46.0   6.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4665  1.0  1.83 -9  19.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504261000 131  27  2.8  -9 -9.0   -9 1012.8 1019.8 -9  -9.0  15.1  -2.3  30.0   5.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  2.53 -9  24.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504261100 131  27  2.6  -9 -9.0   -9 1012.1 1019.0 -9  -9.0  18.1  -1.7  26.0   5.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4539  1.0  3.08 -9  28.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504261200 131  23  1.9  -9 -9.0   -9 1011.4 1018.3  7  -1.8  20.1  -2.3  22.0   5.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  3.46 -9  31.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504261300 131  27  3.7  -9 -9.0   -9 1011.1 1018.0 -9  -9.0  21.0  -0.3  24.0   6.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  3.58 -9  33.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504261400 131  25  3.0  -9 -9.0   -9 1010.4 1017.2 -9  -9.0  22.2   1.2  25.0   6.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  3.45 -9  33.9 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504261500 131  29  4.0  -9 -9.0   -9 1010.2 1017.0  7  -1.3  23.4  -1.5  19.0   5.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  4974  1.0  3.07 -9  33.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504261600 131  27  4.3  -9 -9.0   -9 1010.4 1017.2 -9  -9.0  22.1  -4.9  16.0   4.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  2.55 -9  29.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504261700 131  27  3.7  -9 -9.0   -9 1010.5 1017.3 -9  -9.0  21.1  -1.4  22.0   5.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  1.77 -9  24.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504261800 131  27  3.4  -9 -9.0   -9 1010.2 1017.1  0   0.1  20.0  -5.0  18.0   4.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0  0.96 -9  20.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504261900 131  27  3.0  -9 -9.0   -9 1010.4 1017.3 -9  -9.0  18.7  -5.4  19.0   4.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  0.4  0.22 -9  17.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504262000 131  27  2.3  -9 -9.0   -9 1011.2 1018.2 -9  -9.0  17.3  -4.6  22.0   4.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  0.0  0.00 -9  16.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202504262100 131  29  2.0  -9 -9.0   -9 1012.0 1019.0  2   1.9  16.2  -3.3  26.0   4.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000 -9.0 -9.00 -9  14.8 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202504262200 131  25  1.4  -9 -9.0   -9 1012.2 1019.2 -9  -9.0  15.2  -2.7  29.0   5.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        1   1   75 -         -9  -9  -9  5000 -9.0 -9.00 -9  14.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
